,text,timestamp_ms
305,rt thouxanbanfauni hope everyone finds peace amp happiness outside people,2019-01-02 06:38:41.000
306,rt opindia_com sabarimala aided kerala police women belonging cpi-ml enter sabarimala violate age-old hindu customs,2019-01-02 06:38:41.000
307,rt savagejoymarie1 “ compromise ” ’ 2016 ’ taking big money donations pass skirting using words…,2019-01-02 06:38:41.000
308,rt barstoolsports chance guys ever lost case court,2019-01-02 06:38:41.000
309,"rt raegan_sweet 1,000 human ’ posted months 2018 instagram",2019-01-02 06:38:41.000
310,rt thehill texas county swears 17 black female judges historic midterm election,2019-01-02 06:38:41.000
311,strongly suspect bill gets senate floor romney vote will…,2019-01-02 06:38:41.000
312,rt joytotheeeworld gas tank going -e full full driving different full tank,2019-01-02 06:38:42.000
313,rt maitlandward 2019 come happy new year getready happynewyear,2019-01-02 06:38:42.000
314,rt mtuan93 happy new years hope everyone great 2019 새해 복 많이 받으세요~~ 2019년에 다들 행복하세요 우리 새들 사랑해요,2019-01-02 06:38:42.000
315,rt kevandokht game thrones s8 released april 2019 4 months till got 4 months till got 4 months till got 4 mor…,2019-01-02 06:38:42.000
316,rt subrizzlle ’ tired single ... whos tryna b like,2019-01-02 06:38:42.000
317,rt artdisease please use condom valentines day already many scorpios,2019-01-02 06:38:42.000
318,rt bt_than_ever 190102 bkk ten wayv weishenv 威神v,2019-01-02 06:38:42.000
319,viaviciousxo fucking,2019-01-02 06:38:42.000
320,rt justin_formed president trump warns enemies ... via youtube,2019-01-02 06:38:42.000
321,rt aboutvirgos comes sex virgos never much talking prefer let actions speak,2019-01-02 06:38:42.000
322,punkercheese woah woah ur telling ’ lebron ’ fault 3-2 spurs check number…,2019-01-02 06:38:42.000
323,rt socialistdogmom ah yes simplest amp universally understood unit time fuckings,2019-01-02 06:38:42.000
324,rt bebe_sope yoongi amp ️hobi sope,2019-01-02 06:38:42.000
325,rt maga_model 70 years half trillion dollars later un achieved opinion un best answer…,2019-01-02 06:38:43.000
326,rt whodafuckistiki kissing bae neck say “ go make sure door locked ”,2019-01-02 06:38:43.000
327,rt imjcsantiago retweet 10 seconds bad luck 2019,2019-01-02 06:38:43.000
328,binged watched netflix ’ seen highly suggest shit wild,2019-01-02 06:38:43.000
329,rt dodo cat saw puppy needed mom adopted,2019-01-02 06:38:43.000
330,rt hightaec post title “ taecyeon ’ goal returning captain korea body idol body ” knetz quite sad ’ going die…,2019-01-02 06:38:43.000
331,google cloud 's toby cosgrove data ai help transform health care without privacy risks…,2019-01-02 06:38:43.000
332,oh yeah also allelitewrestling going great,2019-01-02 06:38:43.000
333,rt lovlikejesus follow god 's lead never direct wrong,2019-01-02 06:38:44.000
334,sold soul,2019-01-02 06:38:44.000
335,rt _swvnn movie watch one time one time,2019-01-02 06:38:44.000
336,rt djay_shady blinked missed thank guys deadass,2019-01-02 06:38:44.000
337,katthegreattt happy new year,2019-01-02 06:38:44.000
338,rt chloetowntale 9. jangan tolak kata hati 2019prabowopresiden encychloepedia,2019-01-02 06:38:44.000
339,rt tommyleeedwards realdonaldtrump believe like believe putin mbs trash law enforcement sec…,2019-01-02 06:38:44.000
340,pollo fine af hook sis — chill ’ loyal,2019-01-02 06:38:44.000
341,colorifix raised 3 million fund help expansion norwich-based facility team build-out col…,2019-01-02 06:38:44.000
342,rt timesofislambad pia 2019 sets new criteria standards cabin crew,2019-01-02 06:38:45.000
343,rt the_unsilent_ recap year 2 minutes,2019-01-02 06:38:45.000
344,rt malickviews razaq dawood family right bid win govt contracts disassociates gov…,2019-01-02 06:38:45.000
345,rt chris_novas,2019-01-02 06:38:45.000
346,rt randomsplashes hoseok watching namgi basic math latest bts run btsfanart bts jhope rm suga,2019-01-02 06:38:45.000
347,rt oh_mes park jihoon received several offers dramas maroo says nothing decided maroo also says park jihoon wan…,2019-01-02 06:38:46.000
348,rt roundtablechest 무라마사내년신년기념ㅁ이벤트로나오면뒤질줄알어,2019-01-02 06:38:46.000
349,rt deepaksaxena88 let blow account gain massively ️follow retweet like fast ️follow turn n…,2019-01-02 06:38:46.000
350,rt oh_mes bae jinyoung received several offers appear dramas expected focus singer plans fo…,2019-01-02 06:38:46.000
351,rt tittydrop1 sunny soft touch oc drop katsurasugarbelt r/tittydrop nsfw adult girls girl photo hentai boob ho…,2019-01-02 06:38:46.000
352,rt this_bts_world_ 1월 1일 두컷만화다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2019-01-02 06:38:46.000
353,peterpobjecky small number people wanting spend lot money preparing war making…,2019-01-02 06:38:46.000
354,rt jazz_south smooth jazz south florida streaming alexa/amazon `` alexa play smooth jazz south florida '' smoothjazzsouthflorid…,2019-01-02 06:38:46.000
355,rt flowgalindez hashtag today japantasticmayward,2019-01-02 06:38:46.000
356,finished watching happened monday actress amazing,2019-01-02 06:38:47.000
357,maybe expect much,2019-01-02 06:38:47.000
358,rip void best helped much wish could stayed strong,2019-01-02 06:38:47.000
359,rt marge0330 hello lovely friends schutty14 kanayama_ma elainerequina2x royjison salvadortrish21 imeldamazing serranodmarie …,2019-01-02 06:38:47.000
360,rt tomobuya001 hoping best customers comeall2019 tellafriendtotellafriend thankyoueverybody tomobuya001,2019-01-02 06:38:47.000
361,rt foolsicheng `` vem cadelinha '' wayv,2019-01-02 06:38:47.000
362,rt avawhite82103 flinches go put ur arms around someone else ’ hands questions some…,2019-01-02 06:38:47.000
363,rt justastag ️i want clean another man 's cum️,2019-01-02 06:38:47.000
364,yass woobinah going strong even lovelife,2019-01-02 06:38:47.000
365,rt knjsgaiaxy dispatch *following tae* boss news dispatch 're picnic river sir 's really nice,2019-01-02 06:38:48.000
366,rt passthesalty man needs go jail man grabs employee mcdonalds st petersburg fl ... fights back order i…,2019-01-02 06:38:48.000
367,rt juleshalvy monkeysventures mattsroadtrip lindapeters64 monstervoyage travelbugsworld adventuringgal carpediemeire karadidomizi…,2019-01-02 06:38:48.000
368,rt alexissullyy treat people way treat suddenly ’ problem..,2019-01-02 06:38:48.000
369,rt lotd_8 yg_treasurebox,2019-01-02 06:38:48.000
370,menshowingup,2019-01-02 06:38:48.000
371,rt kristianity_ “ wearing ” wearing heels,2019-01-02 06:38:49.000
372,rt worldwidewob ben simmons makes fool sindarious thornwell close game,2019-01-02 06:38:49.000
373,rt rplworld /rpl/ followan rt peka dn,2019-01-02 06:38:49.000
374,rt jeremybalbin pure wholesome interaction,2019-01-02 06:38:49.000
375,fury smashbros nintendoswitch,2019-01-02 06:38:49.000
376,pm attributes success win-win policy mutual trust cambodiafirst cambodia peace development stability…,2019-01-02 06:38:49.000
377,rt jinsoult___t sick girl groups sweet concepts mature concepts audience really wants 1400s plague doctor gi…,2019-01-02 06:38:50.000
378,sick ’ relationship shit,2019-01-02 06:38:50.000
379,’ vlogger posting videos everyday watch today ’ video,2019-01-02 06:38:50.000
380,og_jewlz thatheartgomez tuparceritaa understoodx4 decompiex hereby sentence ļįfe prison putting tl,2019-01-02 06:38:50.000
381,rt ayosogunro expensive cars worst roads modern gadgets poor power supply impressive buildings wit…,2019-01-02 06:38:50.000
382,kerala industrial minister ep jayarajan rightist forces destroying state closing sabarimala sad thin…,2019-01-02 06:38:50.000
383,rt dogintheclub1 paid get like,2019-01-02 06:38:50.000
384,rt boiric one talking sad fuckd nail technicians provide luxury service work hard 2 ma…,2019-01-02 06:38:50.000
385,rt dlsaanti really graduate five months.. im fuckn excited,2019-01-02 06:38:51.000
386,rt arjun1on happy associated sakthivelan tt area release viswasam,2019-01-02 06:38:51.000
387,rt zclactivities ’ year since ’ started account thank much supporting,2019-01-02 06:38:51.000
388,rt bangchinfess navi naviesss 's wednesday right big day us familly let 's celebrate together navi,2019-01-02 06:38:52.000
389,rt myjeojangmyeon ’ peachnable winknable magunable mandunable slatenable chamnable byeongnable ricenable minionable baenable gureum…,2019-01-02 06:38:52.000
390,rt dee_camron ired_aces,2019-01-02 06:38:52.000
391,-= 556.649 =- txs 1.225 size 928.72 kb stripped 753.40 kb time 1546411122 reward 12.5 btc fees 0.02931750…,2019-01-02 06:38:52.000
392,fortnite store accepts crypto – monero– fortnite fans buy merchandise for…,2019-01-02 06:38:52.000
393,rt anttoiines people whats type asian buffet,2019-01-02 06:38:53.000
394,rt colleenjulieee happy birthday best sister ever love endlessly️,2019-01-02 06:38:53.000
395,know xddd — knew typing style,2019-01-02 06:38:53.000
396,lnsldl odywilli vickthegodd ’ group chat vick remembers edit clicked saw willi,2019-01-02 06:38:53.000
397,rt b_saridjo country 5 billion dollars spend wall unacceptable,2019-01-02 06:38:53.000
398,teraryogrp,2019-01-02 06:38:53.000
399,rt goddess_pinay rtgame 8/8/8 42 hours unlimited comments 200 likes facebook log let ’ get party started fin…,2019-01-02 06:38:53.000
400,frostproug footbora,2019-01-02 06:38:53.000
401,vincentochola __anthonyng stvnngm nderi_j ketanvora4 absolutely held responsible action,2019-01-02 06:38:53.000
402,rt oh_mes park jihoon received several offers dramas maroo says nothing decided maroo also says park jihoon wan…,2019-01-02 06:38:53.000
403,vans blur check authentic skateshoesph,2019-01-02 06:38:53.000
404,rt wandelaquino23 round_brown,2019-01-02 06:38:54.000
405,rt m_malumfashi efcc want monitor campaign funds akeredolu donated 18 buses abdulmumin jibrin donated 150 cars apc campaign.…,2019-01-02 06:38:54.000
406,rt alexisescuadra1 tf raising ’ ghetto asses,2019-01-02 06:38:54.000
407,rt barackobama 2018 people stepped showed like never keep 2019. ’ got lot work ’ be…,2019-01-02 06:38:54.000
408,rt koreaboo bts rm speaks leader bts,2019-01-02 06:38:54.000
409,rt mrdiddy85 deport instead allowing areas become shit holes disgrace,2019-01-02 06:38:54.000
410,rt jobeegeorgeous showing daughter used us toddler hahaha yoga housework cooking 'm clinging on…,2019-01-02 06:38:54.000
411,rt kkamifoxes dispatch ’ able follow changbin runs across streets without checking cars,2019-01-02 06:38:54.000
412,like ’ surprising ’ expect dating ’ happy ’ seem to…,2019-01-02 06:38:54.000
413,rt chemetallna best wishes prosperous healthy new year,2019-01-02 06:38:54.000
414,aint nothing hate winter,2019-01-02 06:38:55.000
415,rt yarmone_95 kanyewest n't got time fuckery,2019-01-02 06:38:55.000
416,rt marie_brownsuga mom go hard ’ blessed,2019-01-02 06:38:55.000
417,rt baefirstsurname ️,2019-01-02 06:38:55.000
418,rt wwillee_ pray friends everyday never truly know ’ sharing dont wan na stress,2019-01-02 06:38:55.000
419,another one bites dust,2019-01-02 06:38:55.000
420,trying find look harder,2019-01-02 06:38:55.000
421,scottwalker rock still waiting crawl scott prefer hiding bridges scare children,2019-01-02 06:38:56.000
422,rt valysolo1 valentin team pleasure work excellent job painting flat replacing ...,2019-01-02 06:38:56.000
423,rt secnielsen midst humanitarian crisis border continue see increase children arriving illegally w…,2019-01-02 06:38:56.000
424,rt skprodoffl kanaa great run since release set hit screens kerala friday jan 4th siva_k…,2019-01-02 06:38:56.000
425,rt glofullsoul black women ’ cheat,2019-01-02 06:38:56.000
426,rt sugastethic apparently people seen pics video ’ welcome,2019-01-02 06:38:56.000
427,rt rockos_worldd never seen one give hard time comedian much ’ tiffany haddish ’ think amy shumer fu…,2019-01-02 06:38:56.000
428,rt king_louverture facts 's money season lol,2019-01-02 06:38:56.000
429,rt loslatinosdicen ¿mejor boy band del 2018 cncomusic bts_twt weareoneexo moratbanda,2019-01-02 06:38:56.000
430,rt zerachielamora mask lot fun 's start 2019 may good year horrific perhaps horror-ific …,2019-01-02 06:38:56.000
431,started year love haha ’ never able say best feeling ever,2019-01-02 06:38:56.000
432,’ stop thinking lan 2018,2019-01-02 06:38:57.000
433,rt whatpalitwears 181216 katye jang whatpalitwears เป๊กผลิตโชค peckpalitchoke thebluecarpetshowforunicef unicefthailandxpeck…,2019-01-02 06:38:57.000
434,akshaykatariyaa coolfunnytshirt hiding rats hole,2019-01-02 06:38:57.000
435,rt jbvdeberry quit tweeting stupid dog pack photographers surrounding,2019-01-02 06:38:57.000
436,rt djfreshx3 tonite show currensy recording djfreshdjfreshdjfresh,2019-01-02 06:38:57.000
437,’ meddlesome priest st thomas á beckett,2019-01-02 06:38:57.000
438,rt soompi excited month,2019-01-02 06:38:57.000
439,’ went viral many times without videos ’ ... .happy,2019-01-02 06:38:57.000
440,rt dailykos suicide opioid deaths economic inequality 's coincidence,2019-01-02 06:38:58.000
441,’ ready leave,2019-01-02 06:38:58.000
442,rt bickpixx felix cat still trademarked cartoons 1919-1923 public domain,2019-01-02 06:38:58.000
443,rt chuuzus 's 10 year anniversary 2009 ...,2019-01-02 06:38:58.000
444,rt realdonaldtrump gas prices low expected go year would good,2019-01-02 06:38:59.000
445,pathetic,2019-01-02 06:38:59.000
446,rt exoglobal trans 190102 leeseunggi.official ig '' feels like receive surprise present.. got flustered by…,2019-01-02 06:38:59.000
447,rt brendita_gomez ’ always insulting dehumanizing ppl ’ find attractive get hobby pls,2019-01-02 06:38:59.000
